,id,neighbourhood,latitude,longitude,room_type,price,number_of_reviews,availability_365,calculated_host_listings_count
331,6645469,Kitsilano,49.26049,-123.17747,Entire home/apt,146.0,345,16,1
332,6660457,West End,49.28695,-123.12654,Private room,63.0,258,69,2
333,6692629,Kitsilano,49.2668,-123.15955,Private room,120.0,53,40,2
334,6732143,Riley Park,49.2482,-123.09623,Entire home/apt,126.0,248,132,1
335,6808688,Downtown,49.28945,-123.12525,Private room,61.0,344,62,2
336,6812180,Downtown Eastside,49.27853,-123.09265,Entire home/apt,128.0,325,150,1
337,6836507,Downtown,49.27878,-123.11624,Entire home/apt,250.0,0,365,1
338,6854409,Fairview,49.26408,-123.12831,Entire home/apt,139.0,32,0,1
339,6863617,Downtown Eastside,49.27954,-123.0919,Private room,131.0,154,355,1
340,6867548,Riley Park,49.23443,-123.10683,Entire home/apt,107.0,127,299,1
341,6871805,Kensington-Cedar Cottage,49.2439,-123.08738,Entire home/apt,139.0,141,0,1
342,6897283,Dunbar Southlands,49.2539,-123.17975,Entire home/apt,120.0,19,89,2
343,6939529,Kerrisdale,49.22347,-123.14169,Entire home/apt,134.0,160,345,1
344,6975013,Mount Pleasant,49.26484,-123.09867,Entire home/apt,191.0,44,28,1
345,6977279,Sunset,49.217,-123.09479,Entire home/apt,139.0,29,0,1
346,6990532,West End,49.29107,-123.14394,Entire home/apt,407.0,16,89,1
347,6993905,West End,49.28373,-123.13267,Private room,102.0,455,0,1
348,7022315,Sunset,49.22261,-123.10396,Entire home/apt,200.0,21,24,1
349,7027063,Kensington-Cedar Cottage,49.24631,-123.08651,Entire home/apt,139.0,12,0,1
350,7034128,Hastings-Sunrise,49.28053,-123.02698,Entire home/apt,220.0,67,286,2
351,7054627,Victoria-Fraserview,49.2308,-123.07286,Entire home/apt,100.0,78,292,1
352,7071924,Downtown,49.27832,-123.12194,Entire home/apt,147.0,411,48,1
353,7091335,Kensington-Cedar Cottage,49.23738,-123.06686,Entire home/apt,139.0,24,0,1
354,7112627,Fairview,49.26746,-123.12785,Entire home/apt,283.0,10,154,2
355,7148892,South Cambie,49.25558,-123.11997,Entire home/apt,129.0,47,60,1
356,7163201,Downtown,49.2749372597153,-123.10012229593563,Private room,125.0,147,172,1
357,7183413,Grandview-Woodland,49.27041565656077,-123.06965190834626,Private room,105.0,183,29,1
358,7248669,Hastings-Sunrise,49.28426,-123.02832,Entire home/apt,189.0,80,363,1
359,7327653,Downtown,49.27749,-123.12297,Entire home/apt,250.0,3,88,1
360,7365327,Kitsilano,49.26276,-123.14645,Entire home/apt,400.0,66,359,5
361,7432239,West Point Grey,49.26405,-123.18769,Entire home/apt,213.0,64,304,1
362,7436700,Fairview,49.26506,-123.12324,Entire home/apt,222.0,4,1,1
363,7438069,Riley Park,49.2524,-123.10314,Entire home/apt,360.0,176,100,1
364,7478857,Grandview-Woodland,49.2724838256836,-123.06219482421876,Entire home/apt,98.0,230,213,1
365,7481879,Kitsilano,49.26103,-123.1857,Private room,118.0,85,119,3
366,7494656,West Point Grey,49.26258,-123.18716,Private room,128.0,110,180,3
367,7518690,South Cambie,49.25031,-123.1205,Private room,130.0,66,24,1
368,7547752,Renfrew-Collingwood,49.25275,-123.0406,Entire home/apt,161.0,66,347,1
369,7548858,Mount Pleasant,49.26595,-123.09794,Entire home/apt,204.0,147,173,2
370,7583961,Downtown,49.28856,-123.12563,Private room,71.0,101,65,1
371,7639521,Downtown Eastside,49.28185,-123.10456,Entire home/apt,130.0,780,335,1
372,7674840,Grandview-Woodland,49.27576,-123.06508,Entire home/apt,139.0,15,0,1
373,7679929,Mount Pleasant,49.26023,-123.08671,Entire home/apt,92.0,148,0,1
374,7701543,Downtown,49.28043,-123.10787,Private room,206.0,216,187,2
375,7716459,Downtown Eastside,49.28062,-123.10494,Entire home/apt,139.0,7,0,1
376,7741348,Mount Pleasant,49.25979,-123.11194,Private room,139.0,459,0,1
377,7747325,Mount Pleasant,49.26634,-123.09807,Entire home/apt,139.0,0,0,1
378,7749728,Downtown,49.27667,-123.12752,Entire home/apt,139.0,2,0,1
379,7769633,Riley Park,49.25406,-123.09324,Private room,80.0,7,80,2
380,7788230,Marpole,49.21311,-123.11348,Private room,42.0,57,151,6
381,7804061,Downtown Eastside,49.28253,-123.0918,Entire home/apt,196.0,214,10,1
382,7812180,Mount Pleasant,49.26443,-123.09925,Entire home/apt,89.0,96,15,2
383,7822189,Renfrew-Collingwood,49.25211,-123.03292,Private room,40.0,59,100,6
384,7827790,Downtown,49.27656,-123.13123,Entire home/apt,139.0,5,0,1
385,7838721,Downtown Eastside,49.27991,-123.1054,Entire home/apt,210.0,133,63,3
386,7858563,Marpole,49.21306,-123.11307,Private room,41.0,66,0,6
387,7858932,Marpole,49.21295,-123.11193,Private room,53.0,60,199,6
388,7860202,Marpole,49.21231,-123.11193,Private room,56.0,54,260,6
389,7860338,Marpole,49.21121,-123.11208,Private room,43.0,37,193,6
390,7860380,Marpole,49.21285,-123.11361,Entire home/apt,152.0,101,1,6
391,7917307,Downtown,49.2792118,-123.1214803,Entire home/apt,202.0,41,161,1
392,7917938,Downtown,49.27783,-123.11536,Entire home/apt,195.0,3,363,3
393,7921570,Downtown,49.278342541706586,-123.1203968192842,Entire home/apt,229.0,60,292,1
394,7931005,Mount Pleasant,49.26339,-123.08925,Entire home/apt,139.0,15,0,1
395,7936342,Downtown Eastside,49.27862,-123.09962,Entire home/apt,160.0,34,305,1
396,7986252,Sunset,49.23191,-123.09369,Entire home/apt,139.0,9,0,2
397,7989551,Downtown,49.27483,-123.11601,Entire home/apt,150.0,34,313,8
398,7997635,Kensington-Cedar Cottage,49.24963,-123.07277,Private room,85.0,212,195,2
399,8014842,Killarney,49.23062,-123.03803,Entire home/apt,139.0,119,0,1
400,8017360,West End,49.28311,-123.13196,Entire home/apt,139.0,0,0,1
401,8047959,Strathcona,49.27604,-123.0988,Private room,176.0,128,89,1
402,8107160,Kitsilano,49.27465,-123.15155,Entire home/apt,398.0,6,11,1
403,8118622,Downtown,49.27805,-123.12536,Entire home/apt,800.0,19,365,1
404,8171107,Kitsilano,49.267456,-123.153473,Entire home/apt,179.0,34,164,1
405,8173136,West End,49.27863118189188,-123.13749055049809,Entire home/apt,275.0,1,18,2
406,8210512,Riley Park,49.25368,-123.09956,Entire home/apt,139.0,4,0,1
407,8210879,Kitsilano,49.2688,-123.18376,Entire home/apt,230.0,1,134,2
408,8252104,Grandview-Woodland,49.26377,-123.05951,Entire home/apt,120.0,336,105,1
409,8254293,Downtown,49.28091,-123.11861,Entire home/apt,180.0,61,0,1
410,8255521,West End,49.28067,-123.13746,Entire home/apt,300.0,0,358,1
411,8356680,Strathcona,49.27662,-123.096,Entire home/apt,126.0,465,0,1
412,8371276,Downtown,49.2732,-123.12485,Entire home/apt,195.0,99,57,1
413,8423376,Grandview-Woodland,49.26464,-123.0651,Entire home/apt,139.0,5,0,1
414,8429321,Fairview,49.25904,-123.12737,Entire home/apt,170.0,123,67,1
415,8434517,Mount Pleasant,49.26132,-123.08084,Entire home/apt,135.0,99,295,1
416,8470134,Downtown,49.2785,-123.10929,Entire home/apt,139.0,27,0,1
417,8541289,Downtown,49.27895,-123.12466,Entire home/apt,125.0,116,123,1
418,8616836,Riley Park,49.24796,-123.09164,Entire home/apt,139.0,5,0,1
419,8648704,Downtown Eastside,49.27743,-123.10022,Private room,95.0,276,89,2
420,8656743,Kitsilano,49.26698,-123.15767,Entire home/apt,292.0,33,365,1
421,8672239,Sunset,49.22846,-123.09686,Entire home/apt,120.0,168,0,2
422,8685139,Kensington-Cedar Cottage,49.25203,-123.08339,Private room,80.0,146,72,1
423,8697713,Kitsilano,49.2678,-123.16855,Private room,139.0,3,0,1
424,8721425,Riley Park,49.24984,-123.11016,Private room,65.0,124,175,1
425,8736944,Kitsilano,49.27545,-123.15314,Entire home/apt,272.0,24,102,1
426,8743634,Mount Pleasant,49.25945,-123.09143,Entire home/apt,150.0,320,174,1
427,8780405,Mount Pleasant,49.27047,-123.10158,Entire home/apt,75.0,40,1,1
428,8802669,Renfrew-Collingwood,49.24067,-123.05099,Private room,90.0,117,168,1
429,8848127,West End,49.28239,-123.12502,Private room,195.0,62,89,1
430,8900687,Downtown Eastside,49.28033,-123.1008,Entire home/apt,92.0,14,111,1
431,8935357,Sunset,49.21915,-123.10273,Entire home/apt,139.0,21,0,1
432,8941830,West End,49.2804,-123.13603,Entire home/apt,144.0,183,52,1
433,9016662,Hastings-Sunrise,49.27371,-123.05007,Private room,68.0,0,359,2
434,9046022,Downtown,49.28295,-123.12323,Entire home/apt,155.0,42,124,12
435,9074376,Kensington-Cedar Cottage,49.24794,-123.08124,Entire home/apt,139.0,2,0,1
436,9198515,Mount Pleasant,49.26023,-123.09239,Entire home/apt,139.0,29,0,1
437,9237061,Kitsilano,49.27098,-123.16064,Entire home/apt,93.0,24,161,4
438,9259030,Hastings-Sunrise,49.28959,-123.05161,Entire home/apt,139.0,318,0,1
439,9315705,Kitsilano,49.26672,-123.16668,Entire home/apt,220.0,9,175,3
440,9318501,Riley Park,49.24738,-123.10184,Entire home/apt,139.0,8,0,1
441,9319614,Kensington-Cedar Cottage,49.25716,-123.0724,Private room,139.0,7,0,1
442,9450480,Kitsilano,49.27377,-123.14986,Entire home/apt,120.0,10,360,1
443,9490187,Downtown,49.28143,-123.1256,Entire home/apt,139.0,4,0,1
444,9515819,Grandview-Woodland,49.27512,-123.06645,Entire home/apt,101.0,105,118,4
445,9515931,Hastings-Sunrise,49.26346,-123.0526,Entire home/apt,190.0,83,6,1
446,9533778,Grandview-Woodland,49.28003,-123.06204,Entire home/apt,139.0,39,0,1
447,9562576,Downtown,49.27546,-123.12481,Entire home/apt,275.0,47,348,7
448,9592923,Mount Pleasant,49.26587,-123.0999,Entire home/apt,199.0,101,180,1
449,9604978,Hastings-Sunrise,49.27658896005494,-123.04991684604342,Entire home/apt,116.0,27,0,1
450,9615787,Downtown,49.27752,-123.11993,Entire home/apt,130.0,207,82,1
451,9636681,Downtown Eastside,49.28377,-123.1061,Entire home/apt,139.0,27,0,4
452,9684392,Kitsilano,49.2674,-123.15509,Entire home/apt,98.0,10,44,1
453,9761890,Hastings-Sunrise,49.27977,-123.03009,Entire home/apt,139.0,4,0,1
454,9867831,Kitsilano,49.26682,-123.16654,Entire home/apt,285.0,16,263,3
455,9901027,Downtown Eastside,49.28198,-123.1112,Private room,137.0,179,161,6
456,9996147,West End,49.28404,-123.12386,Entire home/apt,200.0,17,71,1
457,10151493,Downtown,49.27924,-123.10711,Entire home/apt,200.0,30,30,1
458,10154874,Downtown,49.27782,-123.12991,Entire home/apt,139.0,41,0,1
459,10193033,South Cambie,49.24289,-123.11954,Entire home/apt,139.0,31,0,1
460,10231101,Kitsilano,49.27201,-123.15474,Entire home/apt,77.0,42,222,2
461,10523480,West End,49.28668,-123.13599,Entire home/apt,129.0,269,0,1
462,10541223,South Cambie,49.25291,-123.11915,Entire home/apt,139.0,309,0,1
463,10598712,West End,49.28301,-123.12357,Entire home/apt,254.0,66,264,2
464,10618317,Kensington-Cedar Cottage,49.24354,-123.07279,Entire home/apt,139.0,3,0,1
465,10619943,Grandview-Woodland,49.27036,-123.06444,Entire home/apt,174.0,172,55,2
466,10811008,Downtown,49.28593,-123.11571,Entire home/apt,151.0,55,0,5
467,10924322,Downtown Eastside,49.28196,-123.10734,Entire home/apt,170.0,175,0,1
468,10946286,Downtown Eastside,49.27912,-123.10065,Entire home/apt,139.0,41,0,1
469,10992078,Dunbar Southlands,49.25315,-123.17653,Entire home/apt,119.0,170,256,1
470,11102652,Mount Pleasant,49.2691,-123.10345,Entire home/apt,150.0,31,365,1
471,11125104,Marpole,49.21323,-123.13552,Entire home/apt,99.0,7,175,1
472,11207279,West End,49.29236,-123.13609,Entire home/apt,139.0,75,0,2
473,11242550,Renfrew-Collingwood,49.25319,-123.03326,Private room,34.0,50,90,3
474,11261229,Grandview-Woodland,49.27214050292969,-123.0706558227539,Entire home/apt,238.0,132,321,3
475,11361362,Kensington-Cedar Cottage,49.25747,-123.07134,Entire home/apt,375.0,24,85,1
476,11393844,Downtown Eastside,49.27779,-123.08743,Entire home/apt,276.0,141,141,1
477,11401593,Kitsilano,49.25919,-123.16995,Entire home/apt,299.0,183,351,1
478,11441600,Kitsilano,49.27431,-123.15094,Entire home/apt,139.0,53,0,1
479,11512985,Riley Park,49.2477,-123.11188,Entire home/apt,180.0,157,290,1
480,11548616,Hastings-Sunrise,49.28024,-123.04351,Entire home/apt,104.0,207,185,1
481,11549700,Kensington-Cedar Cottage,49.24569,-123.06533,Private room,60.0,12,160,3
482,11550687,Kensington-Cedar Cottage,49.24616,-123.0657,Private room,46.0,9,106,3
483,11588321,Downtown,49.27864,-123.11727,Entire home/apt,350.0,24,49,1
484,11638140,Kitsilano,49.26907,-123.17436,Entire home/apt,600.0,154,272,1
485,11677580,Downtown,49.27928,-123.1249,Entire home/apt,165.0,153,52,1
486,11688698,Kensington-Cedar Cottage,49.24719,-123.06355,Private room,45.0,9,34,3
487,11742643,Grandview-Woodland,49.28589,-123.06033,Entire home/apt,195.0,0,345,1
488,11851708,Riley Park,49.24992,-123.10578,Entire home/apt,165.0,173,3,1
489,11906047,Kensington-Cedar Cottage,49.24993,-123.0749,Entire home/apt,210.0,173,261,1
490,11922799,Downtown,49.27539,-123.13316,Entire home/apt,100.0,44,273,1
491,11941603,Kitsilano,49.26999,-123.16867,Private room,76.0,191,65,1
492,11944311,Renfrew-Collingwood,49.25706,-123.04184,Entire home/apt,145.0,20,58,4
493,11950920,West Point Grey,49.27017,-123.20673,Entire home/apt,135.0,223,245,4
494,12020603,Kensington-Cedar Cottage,49.24394521133688,-123.08003079146148,Private room,71.0,18,323,6
495,12083773,Kitsilano,49.27046,-123.1572,Entire home/apt,139.0,59,0,1
496,12156919,Grandview-Woodland,49.28021,-123.06581,Entire home/apt,249.0,16,352,1
497,12157772,Sunset,49.22312,-123.0865,Entire home/apt,139.0,112,0,1
498,12209150,Downtown,49.28641,-123.11897,Entire home/apt,151.0,59,0,5
499,12210228,Downtown,49.28622,-123.119,Entire home/apt,150.0,63,0,5
500,12211949,Downtown,49.27858,-123.12091,Entire home/apt,171.0,97,7,1
501,12213507,West End,49.28256,-123.12658,Entire home/apt,185.0,41,298,13
502,12242607,Downtown,49.28167,-123.12342,Entire home/apt,253.0,13,254,1
503,12245225,Kitsilano,49.27235,-123.16137,Entire home/apt,110.0,52,41,4
504,12274044,Downtown,49.28598,-123.12267,Entire home/apt,350.0,5,364,2
505,12285968,Kensington-Cedar Cottage,49.2495,-123.08574,Entire home/apt,141.0,110,254,1
506,12294424,Mount Pleasant,49.25926,-123.08486,Entire home/apt,275.0,22,339,1
507,12304783,Hastings-Sunrise,49.27648,-123.04172,Entire home/apt,140.0,210,66,1
508,12309772,Downtown,49.28692,-123.12493,Entire home/apt,180.0,215,0,1
509,12313584,Downtown,49.28636,-123.12052,Entire home/apt,300.0,0,179,1
510,12321367,Downtown Eastside,49.28295,-123.10105,Entire home/apt,139.0,14,0,1
511,12336968,Kensington-Cedar Cottage,49.25291,-123.08406,Entire home/apt,3500.0,62,262,1
512,12345888,Fairview,49.26448,-123.12735,Entire home/apt,139.0,99,0,2
513,12391067,Downtown,49.28252,-123.12331,Entire home/apt,150.0,37,197,8
514,12421711,Kensington-Cedar Cottage,49.25919,-123.07598,Entire home/apt,650.0,0,11,1
515,12423800,Dunbar Southlands,49.24887,-123.18715,Entire home/apt,425.0,99,117,1
516,12449836,Kitsilano,49.26945,-123.15291,Private room,139.0,13,0,1
517,12472482,Arbutus Ridge,49.24674,-123.16046,Private room,65.0,93,102,2
518,12490989,Kitsilano,49.27049,-123.16668,Entire home/apt,240.0,14,8,1
519,12500432,Marpole,49.20976,-123.12767,Private room,109.0,71,0,1
520,12511561,Fairview,49.26567,-123.13877,Entire home/apt,139.0,4,0,1
521,12520418,Hastings-Sunrise,49.2758,-123.05482,Entire home/apt,139.0,0,0,1
522,12522460,Fairview,49.26274,-123.12739,Private room,118.0,80,69,2
523,12522873,Downtown Eastside,49.28188,-123.10724,Entire home/apt,139.0,9,0,1
524,12542874,Mount Pleasant,49.25859,-123.07775,Entire home/apt,139.0,33,0,2
525,12561247,Fairview,49.26727,-123.14131,Private room,151.0,229,230,1
526,12603779,Kitsilano,49.26367,-123.15108,Entire home/apt,120.0,10,218,1
527,12604369,Riley Park,49.25394,-123.10394,Entire home/apt,143.0,412,0,1
528,12611121,Marpole,49.2153,-123.14121,Entire home/apt,190.0,75,191,1
529,12728177,West End,49.27806,-123.1346,Entire home/apt,195.0,68,100,1
530,12754577,Grandview-Woodland,49.27393,-123.06639,Entire home/apt,139.0,0,0,1
531,12762068,Riley Park,49.24008,-123.10189,Private room,115.0,58,365,2
532,12791718,Marpole,49.21658,-123.10693,Entire home/apt,139.0,52,0,1
533,12798674,South Cambie,49.25348,-123.12639,Entire home/apt,239.0,120,324,1
534,12815958,Marpole,49.21037,-123.11773,Entire home/apt,114.0,79,174,3
535,12853613,Downtown Eastside,49.28374,-123.10238,Entire home/apt,251.0,269,248,1
536,12952602,Riley Park,49.24931,-123.09618,Entire home/apt,139.0,13,0,1
537,13000591,Marpole,49.21434,-123.13249,Private room,95.0,53,364,1
538,13007169,Downtown,49.27488,-123.11524,Entire home/apt,139.0,2,0,1
539,13021044,Fairview,49.27011,-123.14099,Entire home/apt,139.0,0,0,1
540,13035303,Kensington-Cedar Cottage,49.26098,-123.07341,Private room,139.0,41,0,1
541,13093588,Downtown,49.27754,-123.12414,Entire home/apt,155.0,25,281,12
542,13095062,Riley Park,49.25061,-123.11302,Entire home/apt,199.0,15,274,7
543,13095272,Grandview-Woodland,49.27241,-123.05731,Private room,109.0,25,89,2
544,13111653,Downtown,49.27894,-123.10754,Entire home/apt,139.0,27,0,1
545,13131513,Grandview-Woodland,49.27461,-123.06452,Private room,72.0,124,140,4
546,13205734,Renfrew-Collingwood,49.25977,-123.05534,Entire home/apt,90.0,306,0,1
547,13261213,Mount Pleasant,49.269928930345934,-123.1014183880768,Entire home/apt,138.0,27,262,1
548,13284465,Downtown,49.278938,-123.107872,Entire home/apt,199.0,376,0,1
549,13297246,Downtown,49.27927,-123.1165,Entire home/apt,139.0,4,0,2
550,13317612,Downtown,49.27781,-123.12976,Entire home/apt,138.0,199,26,1
551,13346084,Arbutus Ridge,49.24255,-123.15148,Entire home/apt,139.0,2,0,1
552,13350002,Riley Park,49.24975,-123.10195,Entire home/apt,150.0,137,90,4
553,13358432,Renfrew-Collingwood,49.25456,-123.03492,Entire home/apt,36.0,38,107,3
554,13361855,Arbutus Ridge,49.24775,-123.16692,Private room,78.0,352,266,2
555,13396760,Riley Park,49.2505,-123.10522,Entire home/apt,549.0,20,4,1
556,13416108,Downtown Eastside,49.28259,-123.10313,Entire home/apt,266.0,333,351,2
557,13525164,West End,49.28235,-123.13587,Entire home/apt,99.0,136,174,1
558,13558558,Mount Pleasant,49.266910390006245,-123.10093071959342,Entire home/apt,150.0,1,270,1
559,13606952,Downtown,49.27964,-123.10663,Entire home/apt,140.0,58,125,1
560,13607164,Kensington-Cedar Cottage,49.25814,-123.07511,Entire home/apt,145.0,65,153,1
561,13617271,Grandview-Woodland,49.27562,-123.06066,Entire home/apt,139.0,11,0,1
562,13619735,Downtown,49.27995,-123.10903,Entire home/apt,129.0,512,0,1
563,13620049,Downtown Eastside,49.28378,-123.10877,Entire home/apt,300.0,5,359,2
564,13621955,West Point Grey,49.27216,-123.20664,Entire home/apt,493.0,46,55,1
565,13659871,Kitsilano,49.26077,-123.18099,Entire home/apt,500.0,12,25,1
566,13669501,Downtown,49.27941,-123.11725,Private room,280.0,95,107,1
567,13673539,Kensington-Cedar Cottage,49.25976,-123.06033,Entire home/apt,98.0,129,316,3
568,13684395,Hastings-Sunrise,49.27669,-123.05378,Entire home/apt,115.0,49,54,1
569,13701691,Kensington-Cedar Cottage,49.24032,-123.06304,Entire home/apt,90.0,453,59,1
570,13766869,Downtown,49.27975,-123.11984,Entire home/apt,115.0,71,285,3
571,13767831,Kitsilano,49.26686,-123.14629,Entire home/apt,235.0,3,29,1
572,13784356,Downtown,49.27765175324736,-123.1308774543983,Entire home/apt,121.0,60,99,3
573,13800057,Downtown,49.27181,-123.12486,Entire home/apt,280.0,16,103,5
574,13815501,Downtown,49.28262,-123.1168,Entire home/apt,168.0,4,0,1
575,13817015,Mount Pleasant,49.26894,-123.10337,Private room,139.0,10,0,1
576,13829747,Mount Pleasant,49.2611,-123.11037,Entire home/apt,180.0,320,109,2
577,13831080,Downtown,49.27971,-123.11618,Entire home/apt,200.0,18,219,8
578,13843432,Grandview-Woodland,49.26566,-123.07181,Private room,82.0,274,0,1
579,13858633,Downtown,49.27968,-123.1088,Entire home/apt,471.0,16,2,1
580,13863209,Downtown,49.27391,-123.10143,Entire home/apt,139.0,40,0,1
581,13885190,Mount Pleasant,49.25996,-123.09479,Entire home/apt,171.0,22,19,1
582,13991632,Mount Pleasant,49.26399259999999,-123.0820291,Entire home/apt,170.0,30,64,1
583,13993885,West End,49.28087,-123.12677,Entire home/apt,176.0,18,334,2
584,13994841,Downtown,49.28437,-123.11711,Entire home/apt,142.0,176,179,1
585,13996470,Kitsilano,49.26415,-123.15793,Private room,139.0,30,0,1
586,13998682,West End,49.27823,-123.13062,Entire home/apt,217.0,67,44,2
587,13999349,Downtown,49.28801,-123.12491,Entire home/apt,199.0,15,282,1
588,13999471,Renfrew-Collingwood,49.24141,-123.03011,Entire home/apt,136.0,103,5,1
589,14014285,South Cambie,49.25432,-123.12369,Entire home/apt,134.0,120,27,2
590,14015267,West End,49.28894,-123.1336,Entire home/apt,300.0,53,177,1
591,14027258,Mount Pleasant,49.25693,-123.11179,Entire home/apt,140.0,1,347,1
592,14029073,Hastings-Sunrise,49.28953,-123.04178,Private room,100.0,60,269,3
